cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
RE20VI,Restaurant 20 Victoria,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-08,0940519,3,49.95,149.85,52.74,97.11,64.81,DSCI01062025.txt
RE20VI,Restaurant 20 Victoria,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-11,0940769,19.6,39.95,783.02,344.54,438.48,56.00,DSCI01062025.txt
RE20VI,Restaurant 20 Victoria,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-14,0941362,17.1,31.95,546.35,331.07,215.28,39.40,DSCI01062025.txt
RE20VI,Restaurant 20 Victoria,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-21,0942092,11.4,29.95,341.43,270.50,70.93,20.77,DSCI01062025.txt
SASSIM,Sash,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-05,0956402,12.9,37.5,483.75,299.20,184.55,38.15,DSCI01062025.txt
SASSIM,Sash,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-14,0957990,9.5,37.5,356.25,196.55,159.70,44.83,DSCI01062025.txt
SASSIM,Sash,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-19,0958779,6.5,32.95,214.18,104.62,109.56,51.16,DSCI01062025.txt
SASSIM,Sash,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-24,0959483,5.6,22.95,128.52,87.58,40.94,31.85,DSCI01062025.txt
SHANLA,180 University Hotel LP,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-22,0954217,30.8,30.95,953.26,658.16,295.10,30.96,DSCI01062025.txt
SHANLA,180 University Hotel LP,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-23,0954421,30,30.95,928.50,639.68,288.82,31.11,DSCI01062025.txt
SHENCO,Shenco Food Services Inc,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-12,0952706,19.8,14.95,296.01,393.45,-97.44,-32.92,DSCI01062025.txt
SOFRES,Sofia Restaurant & Bar,10835,"Halibut Wild (Fillet Net, Atl)",2025-01-09,0936709,0.9,36.95,33.26,18.67,14.59,43.86,DSCI01062025.txt
SOHO,Soho House Toronto,10835,"Halibut Wild (Fillet Net, Atl)",2025-01-07,0936431,13.4,37.95,508.53,278.00,230.53,45.33,DSCI01062025.txt
SPLASH,Splash Catering,10835,"Halibut Wild (Fillet Net, Atl)",2025-01-22,0938224,2.7,31.95,86.27,57.50,28.77,33.35,DSCI01062025.txt
SPLASH,Splash Catering,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-04,0939898,8.6,23.95,205.97,140.13,65.84,31.97,DSCI01062025.txt
SPLASH,Splash Catering,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-18,0941647,7.5,29.95,224.63,177.96,46.67,20.78,DSCI01062025.txt
SPLASH,Splash Catering,10835,"Halibut Wild (Fillet Net, Atl)",2025-03-12,0944367,6.6,38.95,257.07,166.09,90.98,35.39,DSCI01062025.txt
SPLASH,Splash Catering,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-08,0947908,3.4,25.95,88.23,57.22,31.01,35.14,DSCI01062025.txt
SPLASH,Splash Catering,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-13,0957820,30.4,32.95,1001.68,662.98,338.70,33.81,DSCI01062025.txt
STKTOR,STK Toronto Inc.,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-07,0940387,5.5,26.95,148.23,94.09,54.14,36.52,DSCI01062025.txt
STKTOR,STK Toronto Inc.,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-08,0940521,5.6,26.95,150.92,98.44,52.48,34.77,DSCI01062025.txt
STKTOR,STK Toronto Inc.,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-13,0941143,8.5,29.95,254.58,164.57,90.01,35.36,DSCI01062025.txt
STKTOR,STK Toronto Inc.,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-05,0947620,2.2,26.95,59.29,37.03,22.26,37.55,DSCI01062025.txt
STORYS,Storys The Cocktail Parlor,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-18,0941609,1.4,40.95,57.33,33.22,24.11,42.06,DSCI01062025.txt
STRETO,The St. Regis Toronto,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-24,0942375,7.8,29.95,233.61,185.08,48.53,20.77,DSCI01062025.txt
STRETO,The St. Regis Toronto,10835,"Halibut Wild (Fillet Net, Atl)",2025-03-11,0944228,20.3,38.95,790.69,510.84,279.85,35.39,DSCI01062025.txt
STRETO,The St. Regis Toronto,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-19,0949511,8.5,32.95,280.08,182.87,97.21,34.71,DSCI01062025.txt
STRETO,The St. Regis Toronto,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-12,0952791,17.2,29.95,515.14,341.78,173.36,33.65,DSCI01062025.txt
STRETO,The St. Regis Toronto,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-14,0953163,24,29.95,718.80,498.91,219.89,30.59,DSCI01062025.txt
STRETO,The St. Regis Toronto,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-17,0953689,14,29.95,419.30,291.03,128.27,30.59,DSCI01062025.txt
SUM-CK,Summerhill Market - CK,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-03,0939694,1.8,25.95,46.71,29.33,17.38,37.21,DSCI01062025.txt
SUM-CK,Summerhill Market - CK,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-12,0940958,3.4,39.95,135.83,65.83,70.00,51.54,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-05,0947567,12.9,37.95,489.56,217.11,272.45,55.65,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-07,0947714,8.5,37.95,322.58,143.06,179.52,55.65,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-11,0948392,8.5,25.95,220.58,187.40,33.18,15.04,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-14,0948701,9.8,29.95,293.51,216.07,77.44,26.39,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-16,0948979,7.1,29.95,212.65,156.22,56.43,26.54,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-19,0949359,8.7,29.95,260.57,187.18,73.39,28.17,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-21,0949588,9.6,29.95,287.52,206.54,80.98,28.16,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-24,0949972,7,29.95,209.65,150.60,59.05,28.16,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-28,0950568,7.1,29.95,212.65,140.33,72.32,34.01,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-30,0950848,8.3,29.95,248.59,164.05,84.54,34.01,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-02,0951214,4.4,29.95,131.78,82.53,49.25,37.38,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-03,0951456,23.3,29.95,697.84,437.01,260.83,37.38,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-05,0951596,36,29.95,1078.20,675.21,402.99,37.38,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-06,0951702,23,29.95,688.85,431.38,257.47,37.38,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-08,0952111,9,29.95,269.55,168.80,100.75,37.38,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-09,0952316,27.4,29.95,820.63,544.47,276.16,33.65,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-10,0952460,37.8,29.95,1132.11,751.13,380.98,33.65,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-12,0952704,34.6,29.95,1036.27,687.54,348.73,33.65,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-14,0953033,5,29.95,149.75,103.94,45.81,30.59,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-21,0954078,8.4,30.95,259.98,174.62,85.36,32.83,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-23,0954325,6.5,30.95,201.18,138.60,62.58,31.11,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-26,0954681,8.4,30.35,254.94,179.11,75.83,29.74,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-28,0955006,6.5,32.95,214.18,151.62,62.56,29.21,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-30,0955390,7.2,32.95,237.24,167.94,69.30,29.21,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-03,0955939,6.2,32.95,204.29,145.34,58.95,28.86,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-05,0956311,6.6,32.95,217.47,153.08,64.39,29.61,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-07,0956745,4.7,32.95,154.87,107.00,47.87,30.91,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-09,0956939,5,32.95,164.75,113.83,50.92,30.91,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-10,0957085,9.5,32.95,313.03,216.28,96.75,30.91,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-13,0957713,6.5,32.95,214.18,141.76,72.42,33.81,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-14,0957931,5.5,32.95,181.23,113.79,67.44,37.21,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-17,0958275,4.7,28.95,136.07,97.24,38.83,28.54,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-19,0958646,5.3,28.95,153.44,85.30,68.14,44.41,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-21,0959074,5.5,22.95,126.23,88.52,37.71,29.87,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-23,0959234,8.6,18.95,162.97,138.41,24.56,15.07,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-26,0959788,7.2,18.95,136.44,99.95,36.49,26.75,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-27,0959995,8,18.95,151.60,110.99,40.61,26.79,DSCI01062025.txt
SUMHIL,Summerhill Market - Rosedale,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-30,0960363,16.8,18.95,318.36,233.08,85.28,26.79,DSCI01062025.txt
TACHI,Tachi Central Kitchen Corp,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-19,0958730,0.7,29.95,20.97,11.27,9.70,46.27,DSCI01062025.txt
THCL,The Thornhill Club,10835,"Halibut Wild (Fillet Net, Atl)",2025-01-31,0939454,10.2,24.95,254.49,166.20,88.29,34.69,DSCI01062025.txt
THCL,The Thornhill Club,10835,"Halibut Wild (Fillet Net, Atl)",2025-04-11,0948467,5.6,25.95,145.32,123.47,21.85,15.04,DSCI01062025.txt
THCL,The Thornhill Club,10835,"Halibut Wild (Fillet Net, Atl)",2025-05-14,0953132,11.5,29.95,344.43,239.06,105.37,30.59,DSCI01062025.txt
THCL,The Thornhill Club,10835,"Halibut Wild (Fillet Net, Atl)",2025-06-14,0957987,18.2,32.95,599.69,376.54,223.15,37.21,DSCI01062025.txt
UNIV,University Club,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-03,0939727,14.1,23.95,337.70,229.74,107.96,31.97,DSCI01062025.txt
UNIV,University Club,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-12,0940934,9.7,29.95,290.52,187.80,102.72,35.36,DSCI01062025.txt
UNIV,University Club,10835,"Halibut Wild (Fillet Net, Atl)",2025-03-13,0944518,10.1,38.95,393.40,275.02,118.38,30.09,DSCI01062025.txt
VINTAG,Vintage Conservatory - King,10835,"Halibut Wild (Fillet Net, Atl)",2025-01-14,0937205,10.9,37.95,413.66,226.13,187.53,45.33,DSCI01062025.txt
VINTAG,Vintage Conservatory - King,10835,"Halibut Wild (Fillet Net, Atl)",2025-02-11,0940744,1.7,31.95,54.32,29.88,24.44,44.99,DSCI01062025.txt
WALHOS,Walt Hospitality Group,10835,"Halibut Wild (Fillet Net, Atl)",2025-03-01,0943146,5.2,29.95,155.74,130.45,25.29,16.24,DSCI01062025.txt
11:59B,11:59 Bar Cafe,10890,Hamachi-Amberjack Fresh Fillet,2025-06-11,0957369,2.4,31.95,76.68,38.40,38.28,49.92,DSCI01062025.txt
ABRIEL,Abrielle,10890,Hamachi-Amberjack Fresh Fillet,2025-03-10,0944120,4.4,31.95,140.58,132.00,8.58,6.10,DSCI01062025.txt
ABRIEL,Abrielle,10890,Hamachi-Amberjack Fresh Fillet,2025-03-10,0944143,5.55,31.95,177.32,166.50,10.82,6.10,DSCI01062025.txt
ACE-KO,Ace Kosher,10890,Hamachi-Amberjack Fresh Fillet,2025-04-02,0947142,8.8,31.95,281.16,264.00,17.16,6.10,DSCI01062025.txt
ACEHOT,The Ace Hotel,10890,Hamachi-Amberjack Fresh Fillet,2025-02-08,0940470,4.4,31.95,140.58,131.77,8.81,6.26,DSCI01062025.txt
AIRCAN,Air Canada Signature,10890,Hamachi-Amberjack Fresh Fillet,2025-01-24,0938538,4.5,31.95,143.78,135.00,8.78,6.11,DSCI01062025.txt
ATOILO,À toi Lounge,10890,Hamachi-Amberjack Fresh Fillet,2025-04-21,0949624,4.4,31.95,140.58,94.42,46.16,32.83,DSCI01062025.txt
ATOILO,À toi Lounge,10890,Hamachi-Amberjack Fresh Fillet,2025-05-08,0952117,4.3,31.95,137.39,126.74,10.65,7.75,DSCI01062025.txt
BUCA-V,2817342 Ontario Inc o/a Buca VAUGHAN,10890,Hamachi-Amberjack Fresh Fillet,2025-05-23,0954379,4.1,31.95,131.00,83.10,47.90,36.56,DSCI01062025.txt
BUCA-V,2817342 Ontario Inc o/a Buca VAUGHAN,10890,Hamachi-Amberjack Fresh Fillet,2025-06-20,0958900,4.2,31.95,134.19,70.82,63.37,47.22,DSCI01062025.txt
CARBAR,Carbon Bar,10890,Hamachi-Amberjack Fresh Fillet,2025-05-20,0953774,4.2,31.95,134.19,126.00,8.19,6.10,DSCI01062025.txt
CARBAR,Carbon Bar,10890,Hamachi-Amberjack Fresh Fillet,2025-05-23,0954327,4.1,31.95,131.00,83.10,47.90,36.56,DSCI01062025.txt
CARBAR,Carbon Bar,10890,Hamachi-Amberjack Fresh Fillet,2025-05-24,0954543,4.2,31.95,134.19,85.13,49.06,36.56,DSCI01062025.txt
CIABEL,Ciao Bella -W,10890,Hamachi-Amberjack Fresh Fillet,2025-06-21,0959135,3.5,31.95,111.83,59.02,52.81,47.23,DSCI01062025.txt
CLARES,CLAY Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-01-17,0937647,4.3,31.95,137.39,129.00,8.39,6.11,DSCI01062025.txt
COUCUI,Couture Cuisine Corp /Graydon Hall Manor,10890,Hamachi-Amberjack Fresh Fillet,2025-05-20,0953837,4.1,31.95,131.00,123.00,8.00,6.11,DSCI01062025.txt
COUCUI,Couture Cuisine Corp /Graydon Hall Manor,10890,Hamachi-Amberjack Fresh Fillet,2025-06-11,0957370,4.5,31.95,143.78,72.00,71.78,49.92,DSCI01062025.txt
DANICO,DaNico Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-03-12,0944379,4.5,31.95,143.78,135.00,8.78,6.11,DSCI01062025.txt
DANICO,DaNico Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-03-19,0945236,4.4,31.95,140.58,132.00,8.58,6.10,DSCI01062025.txt
DANICO,DaNico Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-04-19,0949483,3.9,31.95,124.61,83.69,40.92,32.84,DSCI01062025.txt
DANICO,DaNico Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-06-04,0956251,4.2,31.95,134.19,125.76,8.43,6.28,DSCI01062025.txt
DANICO,DaNico Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-06-19,0958657,3.5,31.95,111.83,59.02,52.81,47.23,DSCI01062025.txt
DONCAS,Don Alfonso,10890,Hamachi-Amberjack Fresh Fillet,2025-04-10,0948290,13.25,31.95,423.34,284.34,139.00,32.83,DSCI01062025.txt
DONCAS,Don Alfonso,10890,Hamachi-Amberjack Fresh Fillet,2025-04-30,0950904,13.2,31.95,421.74,283.27,138.47,32.83,DSCI01062025.txt
DOPRES,Dopamina Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-02-14,0941366,4.1,31.95,131.00,122.99,8.01,6.11,DSCI01062025.txt
ENFIDI,Enigma Fine Dining,10890,Hamachi-Amberjack Fresh Fillet,2025-03-25,0945977,8.7,31.95,277.97,261.00,16.97,6.11,DSCI01062025.txt
FLORTR,Florin Trattoria,10890,Hamachi-Amberjack Fresh Fillet,2025-06-26,0959904,4.75,31.95,151.76,80.10,71.66,47.22,DSCI01062025.txt
FOODUD,The Food Dudes - Carlaw,10890,Hamachi-Amberjack Fresh Fillet,2025-06-12,0957605,2.3,31.95,73.49,36.80,36.69,49.93,DSCI01062025.txt
FOODUD,The Food Dudes - Carlaw,10890,Hamachi-Amberjack Fresh Fillet,2025-06-13,0957808,12.2,31.95,389.79,195.20,194.59,49.92,DSCI01062025.txt
HERON,Heron,10890,Hamachi-Amberjack Fresh Fillet,2025-05-16,0953513,4.12,31.95,131.63,123.60,8.03,6.10,DSCI01062025.txt
HEXRES,Hexagon Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-01-18,0937814,8.7,31.95,277.97,261.00,16.97,6.10,DSCI01062025.txt
HEXRES,Hexagon Restaurant,10890,Hamachi-Amberjack Fresh Fillet,2025-02-22,0942212,8.4,31.95,268.38,251.98,16.40,6.11,DSCI01062025.txt
JUMP,1040947 Ontario Ltd O/A Jump,10890,Hamachi-Amberjack Fresh Fillet,2025-05-31,0955605,3.7,31.95,118.22,110.79,7.43,6.28,DSCI01062025.txt
LAKINE,Lake Inez,10890,Hamachi-Amberjack Fresh Fillet,2025-05-10,0952547,4,31.95,127.80,117.90,9.90,7.75,DSCI01062025.txt
LISBHO,Lisbon Hotel (Harris Square) Inc,10890,Hamachi-Amberjack Fresh Fillet,2025-02-14,0941296,8.7,31.95,277.97,260.98,16.99,6.11,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-03-13,0944509,8.7,30.95,269.27,261.00,8.27,3.07,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-03-20,0945415,8.7,30.95,269.27,261.00,8.27,3.07,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-04-03,0947314,8.75,31.95,279.56,262.50,17.06,6.10,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-04-10,0948225,8.85,31.95,282.76,265.50,17.26,6.10,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-04-17,0949270,13.1,31.95,418.55,281.12,137.43,32.83,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-05-02,0951237,13.4,30.95,414.73,394.95,19.78,4.77,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-05-15,0953332,11.8,30.95,365.21,354.00,11.21,3.07,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-05-22,0954194,11.1,30.95,343.55,224.98,118.57,34.51,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-05-29,0955315,12.25,30.95,379.14,366.81,12.33,3.25,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-06-05,0956424,12.65,30.95,391.52,379.42,12.10,3.09,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-06-12,0957603,5.1,30.95,157.85,81.60,76.25,48.31,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-06-19,0958656,8.1,30.95,250.70,136.58,114.12,45.52,DSCI01062025.txt
MADTO,1001069379 Ontario Inc/ Mademoiselle,10890,Hamachi-Amberjack Fresh Fillet,2025-06-26,0959819,7.9,30.95,244.51,133.21,111.30,45.52,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-01-02,0935959,8.6,30.95,266.17,258.00,8.17,3.07,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-01-09,0936675,7.6,30.95,235.22,228.00,7.22,3.07,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-01-16,0937548,8.4,30.95,259.98,252.00,7.98,3.07,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-01-23,0938405,8.9,30.95,275.46,267.00,8.46,3.07,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-01-30,0939315,8,30.95,247.60,234.91,12.69,5.12,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-02-01,0939650,8.3,30.95,256.89,243.72,13.17,5.13,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-02-06,0940231,8.8,30.95,272.36,263.55,8.81,3.24,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-02-08,0940563,8.5,30.95,263.08,254.56,8.52,3.24,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-02-13,0941164,8.2,30.95,253.79,245.98,7.81,3.08,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-02-20,0941951,8.4,30.95,259.98,251.98,8.00,3.08,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-02-27,0942742,8.9,30.95,275.46,266.98,8.48,3.08,DSCI01062025.txt
MADTOR,DO NOT USE THIS ACOUNT,10890,Hamachi-Amberjack Fresh Fillet,2025-03-06,0943643,8.8,30.95,272.36,264.00,8.36,3.07,DSCI01062025.txt
MAGOCL,Magna Golf Club,10890,Hamachi-Amberjack Fresh Fillet,2025-06-23,0959308,4.3,31.95,137.39,72.51,64.88,47.22,DSCI01062025.txt
MARRES,Marked Restaurant/RUNWAY06,10890,Hamachi-Amberjack Fresh Fillet,2025-04-01,0946960,4.1,31.95,131.00,123.00,8.00,6.11,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-01-10,0936818,4.1,31.95,131.00,123.00,8.00,6.11,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-01-18,0937774,4.5,31.95,143.78,135.00,8.78,6.11,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-01-23,0938382,4.45,31.95,142.18,133.50,8.68,6.10,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-01-30,0939271,4.3,31.95,137.39,126.27,11.12,8.10,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-02-28,0942890,4.5,31.95,143.78,134.99,8.79,6.11,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-03-14,0944695,4.4,31.95,140.58,132.00,8.58,6.10,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-03-22,0945755,4,31.95,127.80,120.00,7.80,6.10,DSCI01062025.txt
MOKUTA,Mokutan,10890,Hamachi-Amberjack Fresh Fillet,2025-03-31,0946828,3.6,31.95,115.02,108.00,7.02,6.10,DSCI01062025.txt
NOVACA,No Vacancy,10890,Hamachi-Amberjack Fresh Fillet,2025-03-04,0943403,8.8,31.95,281.16,263.98,17.18,6.11,DSCI01062025.txt
OLDYOR,The Old York Tavern,10890,Hamachi-Amberjack Fresh Fillet,2025-01-03,0936060,4.2,31.95,134.19,126.00,8.19,6.10,DSCI01062025.txt
OLDYOR,The Old York Tavern,10890,Hamachi-Amberjack Fresh Fillet,2025-01-14,0937237,4,31.95,127.80,120.00,7.80,6.10,DSCI01062025.txt
ONE-JA,One Time Customer - Jako,10890,Hamachi-Amberjack Fresh Fillet,2025-01-03,0936047,4.2,29.95,125.79,126.00,-0.21,-0.17,DSCI01062025.txt
ONE-JA,One Time Customer - Jako,10890,Hamachi-Amberjack Fresh Fillet,2025-02-26,0942668,0.38,32.95,12.52,11.40,1.12,8.95,DSCI01062025.txt
ONE-JA,One Time Customer - Jako,10890,Hamachi-Amberjack Fresh Fillet,2025-04-04,0947509,0.4375,34.95,15.29,13.13,2.17,14.16,DSCI01062025.txt
ONE-JH,One Time Customer - Jessie,10890,Hamachi-Amberjack Fresh Fillet,2025-01-25,0938666,0.35,31.95,11.18,10.28,0.90,8.07,DSCI01062025.txt
