cust_code,customer_name,item_code,item_description,invoice_date,invoice_no,quantity,price,amount,cost,profit,margin,source_file
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-09-19,0972291,16.3,11.95,194.79,144.20,50.59,25.97,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-09-22,0972675,20.9,11.95,249.76,187.88,61.88,24.77,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-10-08,0975180,100.5,10.25,1030.13,725.74,304.39,29.55,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-10-09,0975323,51,10.25,522.75,376.13,146.62,28.05,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-10-14,0975895,20,10.25,205.00,141.85,63.15,30.80,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-10-17,0976426,20.5,9.95,203.98,149.73,54.25,26.59,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-10-21,0977005,41,11.95,489.95,298.38,191.57,39.10,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-10-25,0977709,31,11.95,370.45,232.40,138.05,37.26,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-10-31,0978495,43.5,11.95,519.83,354.15,165.68,31.87,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-11-04,0978952,21.3,11.95,254.54,154.13,100.41,39.45,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-11-11,0980063,12.7,11.95,151.77,98.83,52.94,34.88,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-11-12,0980230,20.4,11.95,243.78,158.76,85.02,34.88,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-11-14,0980560,40.4,11.95,482.78,265.11,217.67,45.09,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-11-17,0980910,24.5,11.95,292.78,175.94,116.84,39.91,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-11-22,0981782,13,11.95,155.35,89.31,66.04,42.51,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-11-27,0982461,22.5,11.95,268.88,159.88,109.00,40.54,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-12-05,0983699,11.1,11.95,132.65,79.27,53.38,40.24,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-12-09,0984277,11.7,11.95,139.82,93.93,45.89,32.82,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-12-10,0984418,20.4,11.95,243.78,163.36,80.42,32.99,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-12-16,0985331,31.8,11.95,380.01,282.24,97.77,25.73,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-12-17,0985524,22,11.95,262.90,198.78,64.12,24.39,DSCI07122025.txt
HILMIS,Hilton Mississauga/ Meadowvale,15005,Atlantic Salmon (Fillet 8/10),2025-12-29,0986906,20.4,11.95,243.78,198.22,45.56,18.69,DSCI07122025.txt
HOLCAF,Holts Cafe-Bloor,15005,Atlantic Salmon (Fillet 8/10),2025-10-14,0975916,11.6,9.95,115.42,82.17,33.25,28.81,DSCI07122025.txt
HOLCAF,Holts Cafe-Bloor,15005,Atlantic Salmon (Fillet 8/10),2025-12-08,0984045,12.4,10.95,135.78,99.30,36.48,26.87,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-07-26,0964360,36.8,9.95,366.16,311.84,54.32,14.84,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-07-28,0964470,19.8,8.95,177.21,156.28,20.93,11.81,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-07-29,0964644,20.3,8.95,181.69,161.20,20.49,11.28,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-07-30,0964803,20.4,8.95,182.58,160.26,22.32,12.23,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-08-01,0965188,20.2,8.95,180.79,154.59,26.20,14.49,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-08-02,0965344,45.2,8.95,404.54,345.98,58.56,14.48,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-08-09,0966337,32.3,8.95,289.09,225.25,63.84,22.08,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-08-14,0966984,20.6,10.25,211.15,148.91,62.24,29.47,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-08-29,0969245,20.6,11.95,246.17,178.56,67.61,27.47,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-09-13,0971429,30.9,11.95,369.26,273.22,96.04,26.01,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-10-24,0977530,21.7,11.95,259.32,162.63,96.69,37.29,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-10-27,0977833,24.2,13.95,337.59,185.76,151.83,44.97,DSCI07122025.txt
IF-BV,Il Fornello Management Ltd - Bayview,15005,Atlantic Salmon (Fillet 8/10),2025-12-20,0986154,42,11.95,501.90,379.52,122.38,24.38,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-07-23,0963723,9.5,11.5,109.25,86.45,22.80,20.87,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-08-14,0966995,14,12.5,175.00,101.20,73.80,42.17,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-08-27,0968977,14.5,12.5,181.25,123.09,58.16,32.09,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-09-09,0970689,13.6,12.5,170.00,118.01,51.99,30.58,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-09-22,0972729,14.8,12.5,185.00,133.08,51.92,28.06,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-10-04,0974658,15.4,12.5,192.50,118.64,73.86,38.37,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-10-09,0975328,14.6,12.5,182.50,107.68,74.82,41.00,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-10-18,0976643,6,12.5,75.00,42.66,32.34,43.12,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-10-23,0977343,12,12.5,150.00,89.93,60.07,40.04,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-11-20,0981416,12.4,13.95,172.98,85.62,87.36,50.50,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-12-12,0984962,14.5,12.95,187.78,116.93,70.85,37.73,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-12-13,0985054,15.7,11.95,187.62,139.53,48.09,25.63,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-12-20,0986156,18.8,11.95,224.66,169.88,54.78,24.38,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-12-23,0986458,9,13.95,125.55,83.53,42.02,33.47,DSCI07122025.txt
IF-DA,Il Fornello - Danforth,15005,Atlantic Salmon (Fillet 8/10),2025-12-30,0987092,17.2,13.95,239.94,168.60,71.34,29.73,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-03,0960720,15.7,10.95,171.92,118.59,53.33,31.02,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-05,0961178,15.5,10.95,169.73,116.71,53.02,31.24,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-08,0961466,15.6,10.95,170.82,117.97,52.85,30.94,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-10,0961885,15.8,10.95,173.01,118.04,54.97,31.77,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-14,0962332,15.7,10.95,171.92,114.30,57.62,33.52,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-16,0962751,15.6,10.95,170.82,113.41,57.41,33.61,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-18,0963101,16.2,10.95,177.39,117.74,59.65,33.62,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-22,0963550,16,10.95,175.20,142.41,32.79,18.72,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-24,0964027,15.5,10.95,169.73,132.84,36.89,21.73,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-26,0964387,15.4,10.95,168.63,120.93,47.70,28.29,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-07-30,0964831,15.5,11.95,185.23,121.76,63.47,34.26,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-02,0965377,15.4,11.95,184.03,117.88,66.15,35.95,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-05,0965599,15.4,10.95,168.63,111.54,57.09,33.85,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-08,0966166,15.8,10.95,173.01,115.14,57.87,33.45,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-12,0966682,16.1,11.5,185.15,115.17,69.98,37.80,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-14,0967014,14.8,11.5,170.20,106.99,63.21,37.14,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-16,0967427,15.1,11.5,173.65,112.12,61.53,35.43,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-20,0967915,15,12.95,194.25,121.64,72.61,37.38,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-22,0968301,20.4,12.95,264.18,170.76,93.42,35.36,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-25,0968623,15.1,12.95,195.55,131.31,64.24,32.85,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-27,0968945,15.8,12.95,204.61,134.12,70.49,34.45,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-08-29,0969304,21,12.95,271.95,182.02,89.93,33.07,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-02,0969547,15.3,12.5,191.25,133.09,58.16,30.41,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-04,0969926,15.4,12.5,192.50,131.30,61.20,31.79,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-06,0970395,15.3,12.5,191.25,132.76,58.49,30.58,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-08,0970566,15.3,12.95,198.14,132.79,65.35,32.98,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-10,0970870,20.2,12.95,261.59,175.27,86.32,33.00,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-12,0971292,15.6,12.95,202.02,138.54,63.48,31.42,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-15,0971643,15.1,12.95,195.55,133.06,62.49,31.96,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-17,0971989,15.6,12.95,202.02,137.90,64.12,31.74,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-19,0972371,20.5,12.95,265.48,181.35,84.13,31.69,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-23,0972841,15.3,12.95,198.14,137.98,60.16,30.36,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-25,0973233,16.2,12.95,209.79,143.66,66.13,31.52,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-27,0973642,15.5,12.95,200.73,128.82,71.91,35.82,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-09-29,0973787,16.7,11.95,199.57,138.83,60.74,30.44,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-03,0974493,20,11.95,239.00,154.08,84.92,35.53,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-04,0974693,15.3,11.95,182.84,117.89,64.95,35.52,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-07,0974948,15.6,11.95,186.42,115.78,70.64,37.89,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-09,0975388,15.2,11.95,181.64,112.10,69.54,38.28,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-11,0975753,15.5,11.95,185.23,110.52,74.71,40.34,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-16,0976219,15.2,11.95,181.64,106.54,75.10,41.34,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-18,0976713,15,11.95,179.25,106.66,72.59,40.50,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-21,0976982,15.2,12.95,196.84,110.62,86.22,43.80,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-24,0977577,20.5,12.95,265.48,153.64,111.84,42.13,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-27,0977868,14.9,13.5,201.15,114.37,86.78,43.14,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-29,0978189,15,13.5,202.50,118.56,83.94,41.45,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-10-31,0978591,20.7,13.5,279.45,168.53,110.92,39.69,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-05,0979218,15,12.5,187.50,111.10,76.40,40.75,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-06,0979413,15.4,12.5,192.50,113.87,78.63,40.84,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-10,0979944,14.9,12.95,192.96,105.25,87.71,45.46,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-12,0980257,15.2,12.95,196.84,118.29,78.55,39.91,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-14,0980601,20.4,12.95,264.18,133.87,130.31,49.33,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-19,0981272,15.4,10.5,161.70,106.33,55.37,34.24,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-22,0981862,15.3,10.5,160.65,107.26,53.39,33.24,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-25,0982135,15.2,11.5,174.80,108.01,66.79,38.21,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-11-28,0982696,15.6,11.5,179.40,112.76,66.64,37.14,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-02,0983179,15.8,11.95,188.81,111.26,77.55,41.07,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-05,0983791,15.3,11.95,182.84,109.27,73.57,40.24,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-08,0984052,15.2,12.95,196.84,118.84,78.00,39.63,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-11,0984682,15.5,12.95,200.73,124.12,76.61,38.16,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-13,0985111,15.2,12.95,196.84,135.09,61.75,31.37,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-17,0985572,15,13.95,209.25,135.53,73.72,35.23,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-20,0986220,15.2,13.95,212.04,141.83,70.21,33.11,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-24,0986631,11.6,14.5,168.20,110.93,57.27,34.05,DSCI07122025.txt
IMPKIA,Impact Kitchen -King West,15005,Atlantic Salmon (Fillet 8/10),2025-12-30,0987135,15.6,14.5,226.20,152.92,73.28,32.40,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-07-02,0960529,12.4,10.95,135.78,95.25,40.53,29.85,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-07-09,0961636,15.2,10.95,166.44,113.93,52.51,31.55,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-07-14,0962361,15,10.95,164.25,109.20,55.05,33.51,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-07-16,0962749,14.5,10.95,158.78,105.41,53.37,33.61,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-07-23,0963732,16.2,10.95,177.39,147.43,29.96,16.89,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-07-25,0964206,14.6,10.95,159.87,127.32,32.55,20.36,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-07-30,0964877,15.3,11.95,182.84,120.19,62.65,34.26,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-01,0965246,15.2,11.95,181.64,116.35,65.29,35.95,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-06,0965795,13.2,10.95,144.54,96.17,48.37,33.47,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-08,0966164,14.4,10.95,157.68,104.93,52.75,33.45,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-13,0966855,17,11.5,195.50,121.61,73.89,37.80,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-18,0967572,19,12.95,246.05,147.82,98.23,39.92,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-22,0968325,15.7,12.95,203.32,131.42,71.90,35.36,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-23,0968504,16.95,12.95,219.50,147.35,72.15,32.87,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-25,0968624,15.1,12.95,195.55,131.31,64.24,32.85,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-27,0968955,15.5,12.95,200.73,131.58,69.15,34.45,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-08-29,0969310,12.9,12.95,167.06,111.82,55.24,33.07,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-03,0969804,12.5,12.5,156.25,108.98,47.27,30.25,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-05,0970153,12.5,12.5,156.25,106.72,49.53,31.70,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-08,0970569,13.9,12.95,180.01,120.64,59.37,32.98,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-10,0970904,13.4,12.95,173.53,116.27,57.26,33.00,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-12,0971294,12.7,12.95,164.47,112.79,51.68,31.42,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-15,0971631,12.3,12.95,159.29,108.38,50.91,31.96,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-17,0971999,12.5,12.95,161.88,109.66,52.22,32.26,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-18,0972174,14,12.95,181.30,123.54,57.76,31.86,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-19,0972362,12.3,12.95,159.29,108.81,50.48,31.69,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-23,0972843,12.4,12.95,160.58,111.83,48.75,30.36,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-24,0973033,12.7,12.95,164.47,112.93,51.54,31.34,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-26,0973467,14.1,12.95,182.60,123.04,59.56,32.62,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-09-29,0973789,13,11.95,155.35,108.07,47.28,30.43,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-01,0974164,13,11.95,155.35,110.49,44.86,28.88,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-03,0974491,13.3,11.95,158.94,102.46,56.48,35.53,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-06,0974804,13.3,11.95,158.94,99.79,59.15,37.22,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-08,0975224,13.4,11.95,160.13,96.77,63.36,39.57,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-11,0975759,13.6,11.95,162.52,96.97,65.55,40.33,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-14,0975892,13.5,11.95,161.33,95.75,65.58,40.65,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-15,0976129,13,11.95,155.35,91.12,64.23,41.34,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-20,0976863,13.2,12.95,170.94,96.06,74.88,43.80,DSCI07122025.txt
IMPKIB,Impact Kitchen - Downtown Bay,15005,Atlantic Salmon (Fillet 8/10),2025-10-21,0976961,13.3,12.95,172.24,96.79,75.45,43.80,DSCI07122025.txt
